,accuracy,contest_code,problem_code,successful_submissons,tags
0,100.0,IPC15CMR,LEMPLOY,1.0,"['graph', 'hard', 'maxflow', 'mincut-maxflow']"
0,19.69696969697,IPC15CMR,ALTREE,13.0,"['dp+bitmask', 'graph']"
0,25.547445255474,IPC15CMR,MINWALK,33.0,"['dijkstra', 'easy-medium', 'graph', 'shortest-path']"
0,25.0,IPC15CMR,SVENGY,14.0,['greedy']
0,17.021276595745,IPC15FLC,LBRACKET,8.0,"['data-structure', 'medium-hard', 'segment-tree']"
0,15.384615384615,IPC15FLC,LEMPLOY,2.0,"['graph', 'hard', 'maxflow', 'mincut-maxflow']"
0,35.802469135802,IPC15FLC,ALTREE,27.0,"['dp+bitmask', 'graph']"
0,32.142857142857,IPC15FLC,MINWALK,35.0,"['dijkstra', 'easy-medium', 'graph', 'shortest-path']"
0,38.775510204081996,IPC15FLC,SVENGY,18.0,['greedy']
0,18.75,IPC15BMR,CHEFEXAM,140.0,"['easy', 'ipc15flb', 'sorting']"
0,18.181818181818,IPC15BMR,CHEFCOL,2.0,"['dynamic-programming', 'ipc15flb', 'medium']"
0,3.2258064516129,IPC15BMR,MINMAGIC,1.0,"['ipc15flb', 'medium', 'segment-tree']"
0,48.453608247423,IPC15FLB,CHEFEXAM,47.0,"['easy', 'ipc15flb', 'sorting']"
0,31.25,IPC15FLB,CHEFCOL,10.0,"['dynamic-programming', 'ipc15flb', 'medium']"
0,45.454545454545,IPC15FLB,MINMAGIC,5.0,"['ipc15flb', 'medium', 'segment-tree']"
0,29.802955665025,KJCS16,SGRSTR,118.0,"['easy', 'kjcs16', 'modulo', 'strings']"
0,68.965517241379,KJCS16,VIACST,20.0,"['dynamic-programming', 'graph', 'kjcs16']"
0,14.4,IPC15AMR,ASYA2,275.0,['bitwise']
0,22.727272727273,IPC15AMR,ASYAPATH,5.0,['dynamic-programming']
0,15.47619047619,IPC15AMR,DIAGON,13.0,"['easy', 'implementation', 'ipc15amr']"
0,0.0,IPC15AMR,HIKARU,0.0,"['graphs', 'hard', 'maxflow']"
0,30.882352941176,IPC15AMR,TREE02,20.0,"['binary-search', 'dfs', 'tree']"
0,33.333333333333,IPC15AMR,BOBPRIME,2.0,"['inclusn-exclusn', 'mobius_function', 'number-theory']"
0,15.0,IPC15AMR,LUFFY,3.0,"['dfs', 'ipc15amr', 'medium']"
0,53.90625,IPC15FLA,ASYA2,68.0,['bitwise']
0,25.0,IPC15FLA,ASYAPATH,13.0,['dynamic-programming']
0,35.616438356164,IPC15FLA,DIAGON,26.0,"['easy', 'implementation', 'ipc15amr']"
0,0.0,IPC15FLA,HIKARU,0.0,"['graphs', 'hard', 'maxflow']"
0,26.530612244898,IPC15FLA,TREE02,26.0,"['binary-search', 'dfs', 'tree']"
0,20.689655172414,IPC15FLA,BOBPRIME,6.0,"['inclusn-exclusn', 'mobius_function', 'number-theory']"
0,11.627906976744,IPC15FLA,LUFFY,5.0,"['dfs', 'ipc15amr', 'medium']"
0,19.922905254616,LTIME40,LTM40AB,963.0,"['basic-math', 'cakewalk']"
0,0.59171597633136,LTIME40,LTM40CD,9.0,"['geometry', 'ad-hoc', 'easy', 'math']"
0,2.5236593059937005,LTIME40,LTM40EF,8.0,"['binary-search', 'medium', 'meet-in-middle']"
0,3.4990791896869,LTIME40,LTM40GH,19.0,"['lca', 'tree', 'optimization', 'medium', 'xor']"
0,20.435510887772,COWS2016,CVW,226.0,"['array', 'medium', 'traversal']"
0,64.83353151010701,COOK74,TALAZY,2137.0,"['ad-hoc', 'cakewalk']"
0,16.730401529637,COOK74,TAASEQ,518.0,"['dynamic-programming', 'easy']"
0,18.976897689769,COOK74,TACNTSTR,224.0,"['dynamic-programming', 'medium']"
0,8.4210526315789,COOK74,TACTQUER,8.0,"['dynamic-programming', 'graph', 'hard']"
0,24.825986078886,COOK74,TAPOINT,103.0,"['medium', 'geometry', 'math']"
0,37.209302325581,GSTS1601,BUG2K16C,76.0,"['dynamic-programming', 'easy']"
0,5.8139534883721,INSQ2016,INSQ16F,9.0,['suffix-array']
0,19.987623762376,INSQ2016,INSQ16A,313.0,"['mnnit', 'ad-hoc']"
0,22.12389380531,INSQ2016,INSQ16C,74.0,"['dp+bitmask', 'mnnit']"
0,41.052631578947,INSQ2016,INSQ16E,39.0,"['lca', 'mnnit', 'insq16', 'bridges']"
0,20.134874759152,INSQ2016,INSQ16B,199.0,['ad-hoc']
0,13.207547169811,INSQ2016,INSQ16D,21.0,"['mnnit', 'dp+probability']"
0,7.1428571428571,INSQ2016,INSQ16G,3.0,"['line-sweep', 'mnnit', 'geometry']"
0,25.0,INSQ2016,INSQ16H,2.0,"['number-theory', 'mnnit', 'min-cost-flow']"
0,6.4126863785696,SEPT16,CHFNFRN,1761.0,"['bipartite', 'easy']"
0,4.1643808288863,SEPT16,DIVMAC,1251.0,"['medium', 'segment-tree']"
0,31.558988764045,SEPT16,LONGSEQ,8431.0,"['ad-hoc', 'cakewalk', 'string']"
0,42.56625727214,SEPT16,LEXOPAL,7436.0,"['ad-hoc', 'easy', 'string']"
0,2.3005565862709,SEPT16,CIRCLEQ,42.0,['medium-hard']
0,10.275530839232,SEPT16,JTREE,659.0,"['medium', 'list']"
0,19.086880346285,SEPT16,RESCALC,5095.0,"['basic-math', 'ad-hoc', 'easy', 'bitset']"
0,5.490848585690499,SEPT16,CHEFKC,27.0,"['mincut-maxflow', 'hard']"
0,47.71059954465,LTIME39,ALPHABET,1851.0,"['implementation', 'cakewalk', 'strings']"
0,2.317880794702,LTIME39,AVGSHORT,13.0,"['shortest-path', 'easy-medium', 'graph', 'bellman-ford']"
0,4.5454545454545,LTIME39,TREEDIAM,10.0,"['lca', 'medium', 'union-find', 'tree']"
0,4.9110320284698,LTIME39,LFSTACK,200.0,"['simple-easy', 'dynamic-programming', 'recursion', 'memoization']"
0,1.5957446808511,COOK73,ALICE,3.0,"['easy-medium', 'constructive', 'gcd']"
0,30.565823144726,COOK73,TWEED,1061.0,"['cakewalk', 'game-theory', 'parity']"
0,13.382899628253,COOK73,MADHAT,35.0,"['maths', 'easy-medium']"
0,13.636363636363999,COOK73,MCKTUR,15.0,"['medium', 'catalan']"
0,16.666666666667,COOK73,QUEHEA,9.0,"['medium-hard', 'data-structure', 'segment-tree', 'qeahea']"
0,56.26102292769,PROC2016,PRCS16A,614.0,"['ad-hoc', 'cakewalk', 'proc2016']"
0,6.1354581673307,PROC2016,PRCS16B,73.0,"['array', 'easy', 'proc2016']"
0,12.307692307692001,PROC2016,PRCS16C,16.0,"['bfs', 'bitmasks', 'easy-medium', 'graphs', 'proc2016']"
0,1.4814814814815,PROC2016,PRCS16D,1.0,"['bit', 'medium', 'offline', 'proc2016']"
0,5.128205128205098,PROC2016,PRCS16E,2.0,"['medium-hard', 'proc2016', 'segment-tree']"
0,0.0,PROC2016,PRCS16F,0.0,"['dfs-order', 'hard', 'proc2016', 'tree']"
0,11.320754716981002,GSTS2016,GSRM01A,42.0,"['ad-hoc', 'easy', 'gsts2016']"
0,5.9279525763794005,AUG16,CHAHG,448.0,['easy']
0,76.498204915769,AUG16,EBOLA,280.0,"['challenge', 'researching']"
0,6.9996858309771,AUG16,CHEFCRUN,992.0,"['prefix-sum', 'easy']"
0,30.612474667868,AUG16,CHCHCL,5135.0,['cakewalk']
0,9.183513555869,AUG16,CHEFRRUN,1827.0,"['simple', 'graph']"
0,5.3319919517103,AUG16,SHAIKHGN,227.0,"['medium', 'bitset']"
0,7.1768266320795,AUG16,MAXGRID,145.0,"['medium', 'sweepline', 'segment-tree']"
0,4.1206030150754,AUG16,TRICONT,15.0,"['binary-search', 'hard']"
0,4.0423484119346,AUG16,CHEFTRE,17.0,"['heavy-light', 'segment-tree', 'hard']"
0,1.993154821824,AUG16,GOODPROB,53.0,"['medium-hard', 'submask-sum']"
0,3.0927835051546,LTIME38,CHEFCLOS,18.0,"['dp+bitmask', 'dynamic-programming', 'hard']"
0,38.519706691109,LTIME38,STUDVOTE,1645.0,"['ad-hoc', 'cakewalk']"
0,13.117811625738002,LTIME38,LUMPYBUS,815.0,"['greedy', 'easy']"
0,2.3890784982935,LTIME38,CLOSEFAR,12.0,"['optimization', 'lunchtime', 'data-structure', 'mo-algorithm']"
0,18.914845516202,PROC1601,PRCN16A,242.0,"['easy', 'factors', 'proc1601']"
0,17.90017211704,PROC1601,PRCN16B,200.0,"['easy', 'modulo', 'proc1601']"
0,50.778070385444,COOK72,CHEFCBA,1875.0,"['simple', 'ad-hoc']"
0,49.323867478025996,COOK72,CHEFFED,1368.0,"['ad-hoc', 'easy']"
0,17.181208053691,COOK72,CHEFIHG,127.0,"['easy-medium', 'graph', 'bfs']"
0,6.9984447900467,COOK72,CHEFLKJ,44.0,"['medium', 'segment-tree']"
0,30.612244897959,COOK72,CHEFONM,15.0,"['gauss-elim', 'permutation', 'probability', 'expected-value', 'hard']"
0,11.278195488722,UEMK2016,UEMP01,109.0,"['input', 'math', 'processing']"
0,24.773960216998,UEMK2016,UEMP02,128.0,"['input', 'math', 'processing']"
0,25.629526155203,JULY16,EGRANDR,6383.0,"['basic-prog', 'cakewalk']"
0,8.3854818523154,JULY16,CHSGMNTS,613.0,"['dynamic-programming', 'medium']"
0,8.2377763507935,JULY16,CHEFTET,1553.0,"['simple', 'simple-math']"
0,3.0533315239517003,JULY16,WORKCHEF,170.0,"['medium', 'maths', 'digit-dp']"
0,0.94339622641509,JULY16,POLYEVAL,86.0,"['fft', 'simple']"
0,10.59806161847,JULY16,CHEFARC,1215.0,"['easy', 'bfs']"
0,12.551394845042,JULY16,CHEFELEC,2622.0,"['simple', 'greedy']"
0,2.4520255863539,JULY16,CHEFPOL,21.0,"['burnside', 'hard']"
0,3.4754098360656,JULY16,ALLPOLY,37.0,"['kernel-polygon', 'hard']"
0,69.38110749185701,JULY16,CLUSSCHE,230.0,"['challenge', 'greedy', 'randomized']"
0,38.55748373102,COOK71,STICKS,1396.0,"['simple', 'greedy']"
0,39.66588966589,COOK71,RIGHTTRI,989.0,"['binary-search', 'easy']"
0,14.965986394558001,COOK71,CAKECUT,22.0,"['easy-medium', 'bitwise-operatn']"
0,5.3388090349076,COOK71,CHEFLAND,51.0,"['medium-hard', 'graph', 'bridges']"
0,6.6997518610422,COOK71,ANDMIN,27.0,"['medium', 'bitwise-operatn', 'segment-tree']"
0,32.537088257480995,LTIME37,LCOLLIS,1276.0,"['basic-implement', 'cakewalk']"
0,52.376085845682,LTIME37,OMWG,1006.0,"['simple', 'basic-graph', 'trial-error']"
0,1.9286567673664,LTIME37,SQNUMBF,111.0,"['medium', 'number-theory']"
0,4.2813455657492,LTIME37,TRAVTREE,13.0,"['subtree-sum', 'lca', 'med-hard']"
0,12.623762376238,SNCKEL16,SEGSUMQ,100.0,"['cross-product', 'medium', 'segment-tree', 'snckel16']"
0,11.133360032038,SNCKEL16,RWALK,275.0,"['dynamic-programming', 'easy', 'snckel16']"
0,17.303474546924,SNCKEL16,VCAKE,1472.0,"['modulo-ops', 'simple', 'snckel16']"
0,15.909090909091,SNCKEL16,MAZETRAV,20.0,"['dynamic-programming', 'lca', 'medium-hard', 'snckel16']"
0,16.666666666667,SNCKEL16,ALLIANCE,40.0,"['binary-search', 'lca', 'snckel16']"
0,12.336601307189998,SNCKEL16,ARITHM,1028.0,"['arithmetic', 'simple', 'snckel16']"
0,9.090909090909099,SNCKEL16,CUBTOWER,11.0,"['medium-hard', 'range-tree', 'snckel16']"
0,8.908045977011499,SNCKEL16,NUMSET,122.0,"['dynamic-programming', 'easy-medium', 'prime-factor', 'snckel16']"
0,46.732026143790996,SNCKEL16,COLTREE,428.0,"['dynamic-programming', 'easy-medium', 'snckel16']"
0,5.699481865285,SNPB16RP,MMPROD,10.0,"['greedy', 'simple', 'snckpb16']"
0,9.090909090909099,SNPB16RP,FAIRPAIR,3.0,"['easy', 'greedy', 'snckpb16']"
0,12.5,SNPB16RP,LISLDS,7.0,"['lis', 'medium', 'snckpb16']"
0,22.222222222221998,SNPB16RP,REGIONS,2.0,"['bfs', 'dfs', 'memoization', 'snckpb16', 'tree']"
0,6.25,SNPB16RP,MINSHIFT,2.0,"['medium', 'segment-tree', 'snckpb16']"
0,20.700636942675,SNPB16RP,ENTEXAM,63.0,"['loop', 'simple', 'snckpb16']"
0,3.4082106893881,SNCKPB16,MMPROD,170.0,"['greedy', 'simple', 'snckpb16']"
0,6.1143984220907,SNCKPB16,FAIRPAIR,59.0,"['easy', 'greedy', 'snckpb16']"
0,9.5100864553314,SNCKPB16,LISLDS,31.0,"['lis', 'medium', 'snckpb16']"
0,7.5757575757576,SNCKPB16,REGIONS,5.0,"['bfs', 'dfs', 'memoization', 'snckpb16', 'tree']"
0,0.7117437722419899,SNCKPB16,MINSHIFT,6.0,"['medium', 'segment-tree', 'snckpb16']"
0,14.23835571026,SNCKPB16,ENTEXAM,1635.0,"['loop', 'simple', 'snckpb16']"
0,8.2063711911357,SNCKPA16,CHSPARR,232.0,"['algebra', 'medium', 'series', 'snckpa16']"
0,42.347843214497,SNCKPA16,MAKEART,4116.0,"['cakewalk', 'loops', 'snckpa16']"
0,15.317762085823,SNCKPA16,MAKELIS,537.0,"['dynamic-programming', 'lis', 'medium', 'snckpa16', 'subsequence']"
0,16.694106025683,SNCKPA16,GIVCANDY,1960.0,"['euclids-algo', 'gcd', 'snckpa16', 'bezout-identity', 'simple']"
0,64.29172982988001,SNCKPA16,NDIFFPAL,3701.0,"['ad-hoc', 'dynamic-programming', 'easy', 'palindrome', 'snckpa16', 'strings']"
0,9.056122448979599,SNCKPA16,SUBSEG2,197.0,"['activity-selection', 'binary-search', 'greedy', 'jump-pointer', 'medium', 'snckpa16']"
0,27.233020310110998,JUNE16,CHEARMY,3447.0,"['easy', 'simple-math']"
0,8.0727812848125,JUNE16,CHSQARR,911.0,"['dynamic-programming', 'partial-sums', 'medium']"
0,60.734463276836,JUNE16,CHNWGM,164.0,['challenge']
0,7.3556150616549,JUNE16,CHEFARK,1965.0,['easy']
0,32.918177518524,JUNE16,BINOP,3943.0,"['easy', 'binay-ops']"
0,40.321384425215996,JUNE16,CHCOINSG,4662.0,"['simple', 'finding-pattern', 'game-theory']"
0,3.076859195283,JUNE16,FRJUMP,600.0,"['log', 'medium']"
0,49.215076322072,JUNE16,DEVARRAY,6364.0,"['cakewalk', 'basic-maths']"
0,1.5775034293553,JUNE16,SADPAIRS,32.0,"['tree-dp', 'hard']"
0,19.428571428571,LTIME36,ALOST,33.0,['number-theory']
0,37.920298879203,LTIME36,ACBALL,606.0,['greedy']
0,4.9180327868852,LTIME36,AHWORK,9.0,"['dynamic-programming', 'strings']"
0,10.758620689655,LTIME36,ASTRING,147.0,['implementation']
0,52.22483559737,SNCKQL16,KTTABLE,9003.0,"['array', 'cakewalk', 'loop', 'snckql16']"
0,19.728106228264,SNCKQL16,FDIVGAME,566.0,"['easy', 'sprague-grundy', 'game-theory', 'snckql16']"
0,10.848400556328,SNCKQL16,KGOOD,1522.0,"['easy', 'greedy-algo', 'snckql16', 'strings']"
0,8.590094464553701,SNCKQL16,MMSUM,1750.0,"['maxsum', 'medium', 'snckql16']"
0,18.720334156066002,COOK70,P1Z2S,966.0,['cakewalk']
0,0.0,COOK70,EURO,0.0,"['dynamic-programming', 'recursion', 'medium-hard']"
0,10.769230769231,COOK70,EZNO,27.0,"['enumeration', 'pdn', 'backtracking', 'easy']"
0,1.5625,COOK70,TANDEM,1.0,"['medium-hard', 'rmq', 'lcp', 'suffix-array', 'segment-tree', 'string-hashing']"
0,8.045977011494301,COOK70,MAZE,7.0,"['bfs', 'union-find', 'easy-medium', 'dfs', 'dual-graph']"
0,8.6813186813187,MAY16,SEAGCD2,204.0,"['dynamic-programming', 'number-theory']"
0,2.5435073627845,MAY16,DISTNUM2,78.0,"['range-tree', 'funtional-ds', 'segment-tree', 'hard']"
0,7.4780976220275,MAY16,CHEFMATH,386.0,"['dynamic-programming', 'recursion', 'easy-medium', 'meet-in-middle']"
0,55.715974332996,MAY16,CHBLLS,2412.0,"['simple', 'logic']"
0,4.676340367773,MAY16,FORESTGA,1253.0,"['binary-search', 'easy']"
0,5.2316890881913,MAY16,CHEFNUM,116.0,"['enumeration', 'dynamic-programming']"
0,53.187613843352004,MAY16,SHOP2,28.0,"['challenge', 'travel-salesman']"
0,19.344308827704,MAY16,CHEFSOC2,1229.0,"['dynamic-programming', 'easy']"
0,41.321555581049,MAY16,LADDU,3505.0,"['loop', 'cakewalk', 'int-div']"
0,5.5222088835534,MAY16,STARROAD,29.0,"['medium-hard', 'biginteger', 'garner-algo', 'chinese-rem', 'dynamic-programming', 'matrix-expo']"
0,5.3250773993808,LTIME35,KSUM,83.0,"['implementation', 'data-structure', 'greedy', 'sorting', 'data']"
0,8.1395348837209,LTIME35,COLORING,7.0,"['data-structure', 'queries', 'tree', 'segment']"
0,5.8823529411765,LTIME35,LABEL,6.0,"['implementation', 'memoization', 'dynamic-programming', 'medium']"
0,58.30164765526,LTIME35,TRICOIN,905.0,"['sqrt', 'mathematics', 'implementation', 'binary-search', 'cakewalk']"
0,35.251798561151,SSC2016,SCC0103,48.0,"['easy', 'hashing', 'learnersclub', 'sorting', 'ssc2016']"
0,20.638820638821002,LOCAPR16,BLTOUR,69.0,"['dfs', 'graph', 'tree']"
0,13.905133203379,LOCAPR16,VSQ2,204.0,"['mathematics', 'maths', 'derangement', 'counting']"
0,9.153318077803199,LOCAPR16,RUNNING,71.0,"['rabin-karp', 'kmp', 'z-algorithm']"
0,63.973799126638,COOK69,MOVIEWKN,1444.0,['cakewalk']
0,29.505361466620997,COOK69,ODDDIV,831.0,"['simple', 'sum', 'divisors']"
0,28.477690288713998,COOK69,BINTREEQ,212.0,"['lca', 'easy']"
0,12.676056338028,COOK69,LCPMAX,18.0,['medium']
0,25.641025641026,COOK69,BITTWIST,10.0,['medium-hard']
0,11.261261261261001,DMNT2016,DDCC,22.0,"['dmnt2016', 'medium', 'mo-algorithm']"
0,20.8,DMNT2016,POFACT,152.0,"['dmnt2016', 'simple']"
0,17.557251908397,DMNT2016,SHISTR,65.0,"['ad-hoc', 'dmnt2016', 'easy-medium']"
0,17.171717171717,DMNT2016,POMUSE,17.0,"['dmnt2016', 'dynamic-programming', 'medium']"
0,2.4924471299094,APRIL16,AMAEXPER,143.0,"['medium', 'jump-pointer', 'tree']"
0,7.9462102689487,APRIL16,FURGRAPH,50.0,"['graphs', 'treaps', 'segment-tree', 'hard']"
0,19.261637239165,APRIL16,BIPIN3,3359.0,"['simple', 'fastmodexp']"
0,8.660409556314,APRIL16,FIBQ,496.0,"['medium', 'fibonacci', 'segment-tree']"
0,1.6393442622951,APRIL16,CHNBGMT,13.0,"['hard', 'chinese-rem', 'modular-inv', 'binomial']"
0,27.868658831867,APRIL16,CHBLLNS,4496.0,['simple']
0,4.7763074984247,APRIL16,DEVGOSTR,303.0,"['easy-medium', 'hamming-dist', 'arithmetic']"
0,22.558227916825,APRIL16,CHEFPATH,3831.0,"['simple', 'hamiltonian']"
0,51.856922813623,APRIL16,COLOR,5735.0,['cakewalk']
0,6.074766355140199,LTIME34,PAIRCLST,36.0,"['dijkstra', 'medium', 'floyd-warshall']"
0,7.2494669509595004,LTIME34,ARRAYSUM,34.0,"['dynamic-programming', 'medium-hard', 'data-structure']"
0,43.146718146717994,LTIME34,SIMPSTAT,879.0,"['cakewalk', 'sorting']"
0,5.1567944250870985,LTIME34,ABABAABA,73.0,"['easy-medium', 'ad-hoc']"
0,9.3457943925234,COOK68,NPLANAR,8.0,"['matching', 'dp+bitmask', 'medium-hard', 'edge-cover']"
0,69.056897895557,COOK68,ONOZ,874.0,"['cakewalk', 'string-process']"
0,26.165803108808,COOK68,TWONIM,294.0,"['nim', 'game-theory', 'easy', 'parity-obsv']"
0,38.695478191277,COOK68,ALTARAY,949.0,"['dynamic-programming', 'simple']"
0,9.8837209302326,COOK68,KTHCON,17.0,"['medium', 'geometry', 'two-pointers', 'convex-hull']"
0,36.734693877550995,FLFI2016,CHKTRE,17.0,"['array', 'dfs', 'dynamic-programming', 'easy-medium', 'flfi2016', 'tree']"
0,0.0,FLFI2016,CHKAR,0.0,"['array', 'flfi2016', 'hard', 'stock-span']"
0,14.285714285713999,FLFI2016,CHKSEL,9.0,"['medium-hard', 'number-theory', 'lucas-theorem', 'flfi2016']"
0,5.5555555555556,FLFI2016,CHKSTR,2.0,"['flfi2016', 'implementation', 'medium-hard']"
0,22.222222222221998,FLFI2016,CHKDST,4.0,"['array', 'flfi2016', 'implementation', 'medium', 'medium-hard']"
0,5.3097345132743,COBL2016,RNGMOD,6.0,"['cobl2016', 'medium-hard', 'mo-algorithm', 'segment-tree']"
0,25.675675675675997,COBL2016,PERFECT,37.0,"['ad-hoc', 'cobl2016', 'simple']"
0,16.351118760757,COBL2016,SWEGARR,94.0,"['ad-hoc', 'cobl2016', 'easy', 'sorting', 'sweg', 'swegwan']"
0,20.224719101124002,COBL2016,SWEGIRL,18.0,"['cobl2016', 'medium', 'queue', 'segment-tree', 'sweg', 'swegwan']"
0,17.021276595745,COBL2016,SWEGSTR,2.0,"['cobl2016', 'easy', 'math', 'sweg', 'swegwan']"
0,55.605381165919,INLO2016,INLO21,231.0,"['cakewalk', 'implementation', 'inlo2016', 'maths']"
0,23.577235772357998,INLO2016,INLO23,28.0,"['bfs', 'graph-theory', 'inlo2016', 'medium-hard']"
0,29.01023890785,INLO2016,INLO22,81.0,"['easy', 'implementation', 'inlo2016', 'logic']"
0,11.353211009173998,INLO2016,INLO24,97.0,"['medium-hard', 'number-theory', 'inlo2016']"
0,10.384615384615001,INLO2016,INLO25,27.0,"['inlo2016', 'medium-hard', 'number-theory']"
0,15.286624203822,CDWR2016,CULMYCA,47.0,"['cdwr2016', 'easy', 'math']"
0,12.727272727272997,CDWR2016,VIPGF,21.0,"['cdwr2016', 'easy', 'simple']"
0,1.7241379310345,CDWR2016,FEST02,1.0,"['cdwr2016', 'easy']"
0,40.650406504064996,CDWR2016,FEST10,46.0,"['cdwr2016', 'easy', 'math']"
0,45.833333333332995,CDWR2016,FEST03,11.0,"['cdwr2016', 'easy', 'hashing', 'simple']"
0,24.0,CDWR2016,FEST09,6.0,"['cdwr2016', 'easy', 'math']"
0,21.052631578947,CDWR2016,FEST07,11.0,"['bit', 'cdwr2016', 'easy']"
0,22.5,CDWR2016,FEST05,9.0,"['cdwr2016', 'easy']"
0,24.489795918367,ALPH2016,CNTMTX,10.0,"['algophobic', 'alph2016', 'implemenatation']"
0,25.274725274725,ALPH2016,AVGSCORE,45.0,"['algophobic', 'alph2016', 'easy']"
0,32.352941176471,ALPH2016,YUVRAJ,33.0,"['algophobic', 'alph2016', 'dynamic-programming']"
0,0.0,ALPH2016,MAXPER,0.0,"['algophobic', 'alph2016', 'maxflow', 'medium-hard']"
0,9.375,COCR2016,FICE,2.0,"['cocr16', 'fibonacci', 'medium', 'recursion']"
0,25.581395348837,COCR2016,GOVT,22.0,"['cocr16', 'factorial', 'medium']"
0,11.111111111110999,COCR2016,BRDG,7.0,"['cocr2016', 'medium']"
0,26.153846153846,COCR2016,MARS,33.0,"['cocr2016', 'medium']"
